
13775,0.0000,
13777,0.0000,
13778,0.0000,
13779,0.0251,
13780,0.0000,
13783,0.1757,
13784,0.1004,
13785,0.0000,
13786,0.0000,
13788,0.0753,
13789,0.0000,
13790,0.0753,
13791,0.0753,
13793,0.0753,
13794,0.0000,
13795,0.0000,
13796,0.0000,
13798,0.1255,
13799,0.0251,
13800,0.2259,
13801,0.1255,
13802,0.0000,
13804,0.1506,
13805,0.0000,
13806,0.0000,
13807,0.1255,
13809,0.0000,
13810,0.1004,
13811,0.0000,
13812,0.0000,
13814,0.0502,
13815,0.0000,
13816,0.0000,
13817,0.1757,
13819,0.1506,
13820,0.2008,
13821,0.0502,
13822,0.0000,
13825,0.1004,
13826,0.0000,
13827,0.0753,
13828,0.0000,
13830,0.0000,
13831,0.0000,
13832,0.0000,
13833,0.0000,
13835,0.0000,
13836,0.1004,
13837,0.0000,
13838,0.0000,
13840,0.0000,
13841,0.0000,
13842,0.0000,
13843,0.0000,
13845,0.0000,
13846,0.1255,
13847,0.0000,
13848,0.0000,
13850,0.0000,
13851,0.0000,
13852,0.0000,
13853,0.1004,
13855,0.0000,
13856,0.0753,
13857,0.0000,
13858,0.0000,
13859,0.0000,
13861,0.1506,
13862,0.0000,
13863,0.0753,
13865,0.1506,
13867,0.1255,
13868,0.0000,
13869,0.1255,
13870,0.0000,
13872,0.0000,
13873,0.0000,
13874,0.0502,
13875,0.1004,
13877,0.0000,
13878,0.0000,
13879,0.0000,
13880,0.1255,
13882,0.1506,
13883,0.1255,
13884,0.0502,
13885,0.0000,
13887,0.0000,
13888,0.0000,
13889,0.0000,
13890,0.0502,
13892,0.0251,
13893,0.0000,
13894,0.0000,
13895,0.0502,
13897,0.0000,
13898,0.1004,
13899,0.1506,
13900,0.1757,
13902,0.0000,
13903,0.0753,
13904,0.1255,
13905,0.0753,
13907,0.0000,
13908,0.0251,
13910,0.0000,
13911,0.0000,
13913,0.1506,
13914,0.1004,
13915,0.0000,
13916,0.1255,
13918,0.1255,
13919,0.0000,
13920,0.0000,
13921,0.0000,
13923,0.0502,
13924,0.0000,
13925,0.0000,
13926,0.0753,
13928,0.0753,
13929,0.1255,
13930,0.0753,
13931,0.0000,
13932,0.0000,
13934,0.0000,
13935,0.1004,
13936,0.0000,
13937,0.0000,
13939,0.0000,
13940,0.0000,
13941,0.0000,
13942,0.0000,
13944,0.0000,
13945,0.0000,
13946,0.0251,
13947,0.0000,
13949,0.0000,
13950,0.0000,
13952,0.0000,
13953,0.0000,
13955,0.0000,
13956,0.0000,
13957,0.0000,
13958,0.0000,
13960,0.0000,
13961,0.0000,
13962,0.0000,
13963,0.0000,
13965,0.0000,
13966,0.0000,
13967,0.0000,
13968,0.0000,
13970,0.0251,
13971,0.0000,
13972,0.0000,
13973,0.0000,
13975,0.0000,
13976,0.0000,
13977,0.1004,
13978,0.0000,
13980,0.0000,
13981,0.0000,
13982,0.0753,
13983,0.0000,
13985,0.1506,
13986,0.1506,
13987,0.0000,
13988,0.0000,
13989,0.0000,
13991,0.0000,
13992,0.1255,
13993,0.0000,
13996,0.0251,
13997,0.1506,
13998,0.0000,
13999,0.1255,
14001,0.1506,
14002,0.0251,
14003,0.0251,
14004,0.1004,
14005,0.0000,
14007,0.0000,
14008,0.0000,
14009,0.0502,
14010,0.0000,
14012,0.0753,
14013,0.1757,
14014,0.1757,
14015,0.0000,
14017,0.1004,
14018,0.0000,
14019,0.0000,
14020,0.1255,
14022,0.0502,
14023,0.0000,
14024,0.0502,
14025,0.0000,
14027,0.0000,
14028,0.0000,
14029,0.1255,
14030,0.0753,
14032,0.1757,
14033,0.0000,
14034,0.0000,
14035,0.0000,
14038,0.1757,
14039,0.1255,
14040,0.0000,
14041,0.0000,
14043,0.0000,
14044,0.0753,
14045,0.0000,
14046,0.1255,
14048,0.1255,
14049,0.1506,
14050,0.0000,
14051,0.0000,
14053,0.0000,
14054,0.0000,
14055,0.0000,
14056,0.0502,
14057,0.0000,
14059,0.0251,
14060,0.1757,
14061,0.0000,
14063,0.0251,
14064,0.0000,
14065,0.0502,
14066,0.2008,
14067,0.0000,
14069,0.0000,
14070,0.0000,
14071,0.0000,
14072,0.0000,
14074,0.0000,
14075,0.0000,
14076,0.0753,
14077,0.0000,
14080,0.0000,
14081,0.0000,
14082,0.0000,
14083,0.0000,
14085,0.0000,
14086,0.1255,
14087,0.1757,
14088,0.0000,
14090,0.0000,
14091,0.1004,
14092,0.0000,
14093,0.0251,
14095,0.0502,
14096,0.0000,
14097,0.0251,
14098,0.0000,
14100,0.0000,
14101,0.1255,
14102,0.1506,
14103,0.0000,
14105,0.1004,
14106,0.0000,
14107,0.0000,
14108,0.0251,
14110,0.0000,
14111,0.0502,
14112,0.1004,
14113,0.0000,
14115,0.0000,
14116,0.0000,
14117,0.0000,
14118,0.0000,
14119,0.0000,
14121,0.1004,
14123,0.0251,
14124,0.0000,
14126,0.0251,
14127,0.0000,
14128,0.1255,
14129,0.1004,
14130,0.0000,
14132,0.0502,
14133,0.1255,
14134,0.0000,
14135,0.0000,
14137,0.0000,
14138,0.0000,
14139,0.0753,
14140,0.0251,
14142,0.0502,
14143,0.0000,
14144,0.0251,
14145,0.1757,
14147,0.0000,
14148,0.0000,
14149,0.0753,
14150,0.1255,
14152,0.0000,
14153,0.0000,
14154,0.1255,
14155,0.0753,
14157,0.0753,
14158,0.0753,
14159,0.0000,
14160,0.0000,
14162,0.0000,
14163,0.0000,
14164,0.0000,
14166,0.1004,
14168,0.0753,
14169,0.0000,
14170,0.0000,
14171,0.0502,
14173,0.1004,
14174,0.0502,
14175,0.1004,
14176,0.1004,
14178,0.1757,
14179,0.1255,
14180,0.0251,
14181,0.0251,
14183,0.0000,
14184,0.1004,
14185,0.0000,
14186,0.0000,
14188,0.0753,
14189,0.0753,
14190,0.0000,
14191,0.0251,
14193,0.0502,
14194,0.0000,
14195,0.0000,
14196,0.0000,
14197,0.0502,
14199,0.0000,
14200,0.0000,
14201,0.0251,
14202,0.0000,
14204,0.0000,
14205,0.0502,
14206,0.0000,
14208,0.0000,
14210,0.0000,
14211,0.1004,
14212,0.0000,
14213,0.1255,
14215,0.0000,
14216,0.0000,
14217,0.0000,
14218,0.1506,
14220,0.0000,
14221,0.0000,
14222,0.1506,
14223,0.0000,
14225,0.0000,
14226,0.0000,
14227,0.0000,
14228,0.0000,
14230,0.0000,
14231,0.0000,
14232,0.0000,
14233,0.0000,
14235,0.0000,
14236,0.0000,
14237,0.0000,
14238,0.0000,
14240,0.0000,
14241,0.0000,
14242,0.0000,
14243,0.0000,
14245,0.1255,
14246,0.0000,
14247,0.0000,
14248,0.0502,
14249,0.0000,
14252,0.0000,
14253,0.0753,
14254,0.0000,
14255,0.0000,
14257,0.0000,
14258,0.0251,
14259,0.1255,
14261,0.1004,
14262,0.1255,
14263,0.1506,
14264,0.0753,
14265,0.0251,
14267,0.0000,
14268,0.0000,
14269,0.1506,
14270,0.0000,
14272,0.0000,
14273,0.0000,
14274,0.0753,
14275,0.0502,
14277,0.0000,
14278,0.0000,
14279,0.1255,
14280,0.0000,
14282,0.0000,
14283,0.0000,
14284,0.1255,
14285,0.2259,
14287,0.0753,
14288,0.0753,
14289,0.1255,
14290,0.0000,
14292,0.0753,
14294,0.0000,
14295,0.0000,
14296,0.1004,
14298,0.1255,
14299,0.0000,
14300,0.1757,
14301,0.0000,
14303,0.0000,
14304,0.0000,
14305,0.1255,
14306,0.1255,
14308,0.0753,
14309,0.0000,
14310,0.0000,
14311,0.0000,
14313,0.0251,
14314,0.1004,
14315,0.0000,
14316,0.0000,
14317,0.0000,
14319,0.0000,
14320,0.0000,
14321,0.0000,
14323,0.0502,
14324,0.0502,
14325,0.0000,
14326,0.1004,
14327,0.0000,
14329,0.0000,
14330,0.1506,
14331,0.0753,
14332,0.0000,
14334,0.1506,
14336,0.0000,
14337,0.0000,
14338,0.0502,
14340,0.0000,
14341,0.0000,
14342,0.0502,
14343,0.0251,
14345,0.0000,
14346,0.0000,
14347,0.0000,
14348,0.0000,
14350,0.0000,
14351,0.1004,
14352,0.0000,
14353,0.1757,
14355,0.0000,
14356,0.0000,
14357,0.0000,
14358,0.0000,
14360,0.0000,
14361,0.1004,
14362,0.1004,
14363,0.0000,
14365,0.0000,
14366,0.1004,
14367,0.0000,
14368,0.0753,
14370,0.0753,
14371,0.0000,
14372,0.0000,
14373,0.0000,
14375,0.0000,
14376,0.1506,
14377,0.0502,
14379,0.0000,
14381,0.0502,
14382,0.0000,
14383,0.0000,
14384,0.0000,
14386,0.0251,
14387,0.0502,
14388,0.0000,
14389,0.0000,
14390,0.0000,
14392,0.0000,
14393,0.0000,
14394,0.0000,
14395,0.0000,
14397,0.0753,
14398,0.1004,
14399,0.0000,
14400,0.0753,
14402,0.0000,
14403,0.1506,
14404,0.1004,
14405,0.0502,
14407,0.0000,
14408,0.0502,
14409,0.0000,
14410,0.0000,
14412,0.1757,
14413,0.0000,
14414,0.1255,
14415,0.1506,
14417,0.0000,
14418,0.0000,
14419,0.0251,
14420,0.1004,
14423,0.0753,
14424,0.0753,
14425,0.0000,
14426,0.0000,
14428,0.0000,
14429,0.0000,
14430,0.0000,
14431,0.1004,
14433,0.1757,
14434,0.0753,
14435,0.0000,
14436,0.0000,
14438,0.0000,
14439,0.0000,
14440,0.0502,
14441,0.0000,
14443,0.0753,
14444,0.0000,
14445,0.0000,
14446,0.0000,
14447,0.0000,
14449,0.0000,
14450,0.1255,
14451,0.1506,
14452,0.0000,
14454,0.1506,
14455,0.0000,
14456,0.0000,
14457,0.0000,
14459,0.0753,
14460,0.0000,
14461,0.1757,
14462,0.0000,
14465,0.0502,
14466,0.0000,
14467,0.0000,
14468,0.0502,
14470,0.0502,
14471,0.1506,
14472,0.0000,
14473,0.0000,
14475,0.0502,
14476,0.0000,
14477,0.0753,
14478,0.0753,
14480,0.0000,
14481,0.0000,
14482,0.0000,
14483,0.0000,
14485,0.0000,
14486,0.1004,
14487,0.0000,
14488,0.0753,
14490,0.0000,
14491,0.0000,
14492,0.0000,
14493,0.0000,
14495,0.0000,
14496,0.0000,
14497,0.0000,
14498,0.0000,
14500,0.0000,
14501,0.0000,
14502,0.0000,
14503,0.0000,
14505,0.0000,
14507,0.0753,
14508,0.0000,
14509,0.0000,
14511,0.0000,
14512,0.1757,
14513,0.1004,
14514,0.0000,
14516,0.1004,
14517,0.1255,
14518,0.0000,
14519,0.0000,
14520,0.0000,
14522,0.0000,
14523,0.0502,
14524,0.0251,
14525,0.0000,
14527,0.0000,
14528,0.0753,
14529,0.1255,
14530,0.1004,
14532,0.1255,
14533,0.0502,
14534,0.1255,
14535,0.1255,
14537,0.0251,
14538,0.0251,
14539,0.0502,
14540,0.0000,
14542,0.0000,
14543,0.0000,
14544,0.0502,
14545,0.0502,
14547,0.0000,
14548,0.1255,
14550,0.0753,
14551,0.1004,
14553,0.0000,
14554,0.0000,
14555,0.0502,
14556,0.0753,
14558,0.1004,
14559,0.0753,
14560,0.0502,
14561,0.0753,
14563,0.1004,
14564,0.0000,
14565,0.0000,
14566,0.1004,
14568,0.0753,
14569,0.0000,
14570,0.0000,
14571,0.1255,
14573,0.0502,
14574,0.0000,
14575,0.0000,
14576,0.0000,
14577,0.0000,
14579,0.0000,
14580,0.0000,
14581,0.0000,
14582,0.0000,
14584,0.0000,
14585,0.0000,
14586,0.0000,
14587,0.0000,
14589,0.1004,
14590,0.0000,
14592,0.0000,
14593,0.0000,
14595,0.0000,
14596,0.0000,
14597,0.0000,
14598,0.0000,
14600,0.0000,
14601,0.0000,
14602,0.1506,
14603,0.0000,
14605,0.0000,
14606,0.0000,
14607,0.0000,
14608,0.0000,
14610,0.0000,
14611,0.0000,
14612,0.0000,
14613,0.0000,
14615,0.1004,
14616,0.0000,
14617,0.0502,
14618,0.0251,
14620,0.0000,
14621,0.0000,
14622,0.0000,
14623,0.0000,
14625,0.0753,
14626,0.0000,
14627,0.0502,
14628,0.0000,
14630,0.0000,
14631,0.0753,
14632,0.1255,
14633,0.0000,
14636,0.0000,
14637,0.0753,
14638,0.0000,
14639,0.0000,
14641,0.0000,
14642,0.1004,
14643,0.0753,
14644,0.1255,
14646,0.1004,
14647,0.1506,
14648,0.0000,
14649,0.1255,
14651,0.1004,
14652,0.0000,
14653,0.1004,
14654,0.1004,
14655,0.0000,
14657,0.0502,
14658,0.0000,
14659,0.0502,
14660,0.0000,
14662,0.0000,
14663,0.1255,
14664,0.1255,
14665,0.1255,
14667,0.1255,
14668,0.0000,
14669,0.0502,
14670,0.0753,
14672,0.0000,
14673,0.0000,
14674,0.0502,
14675,0.0251,
14678,0.0000,
14679,0.0000,
14680,0.1506,
14681,0.1004,
14683,0.0000,
14684,0.0251,
14685,0.0000,
14686,0.0000,
14688,0.1255,
14689,0.0753,
14690,0.0000,
14691,0.0000,
14693,0.0000,
14694,0.0000,
14695,0.0000,
14696,0.0000,
14698,0.1506,
14699,0.1506,
14700,0.0000,
14701,13.0784,
14703,13.0784,
14704,12.9027,
14705,13.0784,
14707,13.0784,
14708,13.0784,
14709,13.0784,
14711,13.0784,
14712,13.0784,
14713,13.0784,
14715,13.0784,
14716,13.0784,
14717,13.0784,
14720,13.0784,
14721,13.0784,
14722,13.0784,
14724,13.0784,
14725,13.0784,
14726,13.0784,
14728,13.0784,
14729,9.1875,
14730,9.1122,
14731,9.1875,
14733,9.2879,
14734,9.3883,
14735,9.4888,
14736,9.5892,
14738,9.7147,
14739,9.7900,
14740,9.7900,
14741,9.8402,
14743,9.8653,
14744,9.9155,
14745,9.9657,
14746,10.0661,
14748,10.1916,
14749,10.2920,
14750,10.3422,
14752,10.4427,
14753,10.6184,
14754,12.5513,
14756,12.6015,
14757,12.6266,
14758,12.6015,
14760,12.6768,
14761,12.7019,
14763,12.7270,
14765,12.7521,
14766,12.7772,
14767,12.7772,
14769,12.8023,
14770,12.7772,
14771,12.8023,
14773,12.8023,
14774,12.8274,
14775,12.8274,
14777,12.8525,
14778,12.8525,
14779,12.8525,
14781,12.8525,
14782,12.8525,
14783,12.8776,
14784,12.8776,
14786,12.8776,
14787,12.8776,
14788,12.8776,
14790,12.8776,
14791,12.8776,
14792,12.9027,
14794,12.9027,
14795,12.9027,
14796,12.9027,
14798,12.9027,
14799,12.9027,
